chrom	start	end	K2P
LG_X	47170923	47177531	0.04036698345328812
LG_X	47192900	47216023	0.015288260057582739
LG_X	47229139	47236209	0.0009960162656202705
LG_X	47278737	47292456	0.010030885461630208
LG_X	47324799	47331042	0.026935295816148005
LG_X	47334739	47345508	0.012861451636539558
LG_X	47350584	47358151	0.03534876499615142
LG_N	62950680	62958320	0.004061704877560512
LG_X	47359865	47361028	0.05426506025009891
LG_X	47390331	47390852	0.09105172789874393
LG_X	47391215	47399014	0.026495439373413428
LG_X	47446008	47453209	0.023787920645502038
LG_X	47472506	47490686	0.01536138984103091
LG_X	47534359	47541418	0.01587387307407472
LG_X	47543289	47547558	0.026531547812890376
LG_X	47557918	47565721	0.018841686765379784
LG_X	47577643	47587450	0.026711349222506446
LG_X	47611817	47617242	0.06441884252913693
LG_N	62962319	62978938	0.013477596341873935
LG_X	47617323	47634318	0.05637804997227388
LG_X	47668218	47674522	0.010424440401634275
LG_X	47686911	47691386	0.0020562924711290476
LG_X	47743554	47745310	0.0950981761526305
LG_X	47761325	47769716	0.08738110178666147
LG_X	47779742	47794237	0.03859744440525354
LG_X	47809532	47810634	0.022225881285416905
LG_X	47819181	47830218	0.038917251296361435
LG_X	47830579	47831591	0.012769714498217491
LG_X	47847512	47855688	0.0011587490701812394
LG_N	62982753	62988701	0.03639729993681002
LG_X	47873778	47881958	0.006458597501188993
LG_X	47883824	47884834	0.025866127230593682
LG_X	47925286	47936057	0.05434869778822014
LG_X	47940380	47940858	0.0337697921328145
LG_X	47950332	47958195	0.06458989228859374
LG_X	47984041	47985527	0
LG_X	48007551	48014692	0.06968845413601565
LG_X	48064918	48076877	0.009317348001427793
LG_X	48093498	48101164	0.007073859212864332
LG_X	48105196	48112211	0.018641900137947302
LG_N	62990522	62996739	0.0031185076114978003
LG_X	48166027	48173247	0.03853097658098365
LG_X	48174841	48181303	0.003380526446886968
LG_X	48206022	48211363	0.007915640759017673
LG_X	48231172	48238225	0.004036348862555588
LG_X	48248577	48256952	0.029185846579794873
LG_X	48302001	48309703	0.0009940361126930957
LG_X	48317263	48317926	0.020409422643663553
LG_X	48327756	48330513	0.02785960761761554
LG_X	48359255	48364880	0.010884028574064035
LG_X	48375065	48375531	0.06911626092736149
LG_N	63017162	63022967	0.03145488504362832
LG_X	48375711	48376346	0.11976413689516252
LG_X	48377003	48382519	0.01551000749857337
LG_X	48383203	48385527	0.02598987224455824
LG_X	48392579	48399081	0.04218058970107717
LG_X	48434280	48441929	0.009183788220075245
LG_X	48464369	48470747	0.010135093265056226
LG_X	48516035	48521992	0.024649142807935707
LG_X	48524336	48530355	0.01621605586106102
LG_X	48536808	48544484	0.0040568173870848875
LG_X	48559555	48567368	0.014761717119348549
LG_N	63084911	63095757	0.03002213515382617
LG_X	48574796	48586110	0.052793125305960545
LG_X	48608670	48616506	0.023270966482015223
LG_X	48632170	48633765	0.09878625372074318
LG_X	48649855	48655781	0.02785296337437977
LG_X	48666706	48676464	0.023140717315089664
LG_X	48760903	48767310	0.021485571960874812
LG_X	48791363	48802450	0.009106562289644899
LG_X	48838996	48853295	0.045136832142769506
LG_X	48864728	48866369	0.07744049217978277
LG_X	48884907	48892602	0.0060211248309618715
LG_N	63111400	63119156	0.02549960468852602
LG_X	48892623	48896947	0.023719543749109617
LG_X	48900130	48902025	0.02503652149640066
LG_X	48929643	48936810	0.02325190341682881
LG_X	48966517	48967093	0.06466316740616017
LG_X	49003622	49008858	0.013851277545522843
LG_X	49035702	49046690	0.0012496100257370628
LG_X	49087500	49098574	0.035809636344601194
LG_X	49105897	49110260	0.01055216958223012
LG_X	49112853	49120415	0.04303277384487894
LG_X	49124676	49133340	0.06078202088028725
LG_N	63135225	63142881	0.03423831001970422
LG_N	7699258	7706157	0.0014836806139010004
LG_N	525856	533198	0.05528858563556544
LG_X	49168588	49177143	0.0029822972319949966
LG_X	49180994	49188101	0.027975827253381734
LG_X	49214762	49218487	0.02752794487432206
LG_X	49250257	49253314	0.05293307441095955
LG_X	49266969	49274150	0.009594898392800526
LG_X	49275738	49284008	0.013605815302987625
LG_X	49296331	49303720	0.023818369310367772
LG_X	49304819	49307263	0.03790914793025467
LG_X	49333520	49334862	0.021838656684802036
LG_X	49380401	49388002	0.03816929204257448
LG_N	63151299	63158493	0.04636166417060746
LG_X	49408773	49415840	0.04496518192036712
LG_X	49418668	49426062	0.06564735008472639
LG_X	49458586	49467737	0.01935254343755562
LG_X	49470288	49477679	0.06153707810246556
LG_X	49490660	49494839	0.07096810973029068
LG_X	49495329	49504340	0.07349559886237535
LG_X	49512058	49516894	0.055507075526393175
LG_X	49529745	49534932	0.0459186285465543
LG_X	49550966	49553547	0.02897737159081467
LG_X	49554649	49565066	0.019670870012588108
LG_N	63164027	63171752	0.019387926817885173
LG_X	49570859	49577741	0.07762563865559542
LG_X	49579317	49583792	0.009327359990490358
LG_X	49584275	49591990	0.016376835672293456
LG_X	49596399	49602618	0.0025891721738109464
LG_X	49610442	49620771	0.0023134793538752887
LG_X	49643701	49650852	0.029233557769808745
LG_X	49680640	49692528	0.02492660127913546
LG_X	49695186	49700889	0.019506718821607368
LG_X	49753216	49763591	0.0194878854971567
LG_X	49796291	49807346	0.016719723686841045
LG_N	63188722	63195780	0.03286993804228005
LG_X	49815054	49826083	0.020133359558061694
LG_X	49847190	49872762	0.004006185075259146
LG_X	49883812	49894707	0.029895297147162114
LG_X	49914478	49925588	0.013707949598409012
LG_X	49933716	49948379	0.04273143867982332
LG_X	49948665	49958253	0.056039400974736364
LG_X	49959907	49966120	0.017898085928378705
LG_X	49974235	49981247	0.058866172686071395
LG_X	49984407	49988972	0.04895397511089742
LG_X	49998461	50008906	0.03356461439053737
LG_N	63197896	63205012	0.008039051322833302
LG_X	50013441	50013904	0.04111549812329717
LG_X	50014293	50015311	0.03873314892861995
LG_X	50015778	50021676	0.005983844306556292
LG_X	50042592	50053616	0.006873892735836466
LG_X	50059876	50068180	0.012536277606321793
LG_X	50069303	50071499	0.05502691041521858
LG_X	50079349	50086927	0.07650259203779834
LG_X	50091527	50093494	0.05810655607867285
LG_X	50148509	50159590	0.04120493492853744
LG_X	50161924	50169209	0.012784251341127657
LG_N	63232239	63240697	0.08220804351549979
LG_X	50181160	50181609	0.04516905784923333
LG_X	50201166	50202391	0.061117372300487395
LG_X	50203737	50211429	0.009064323779419401
LG_X	50225624	50230851	0.04462619800187405
LG_X	50231858	50233481	0.008528929849592944
LG_X	50234713	50242874	0.049390397042736484
LG_X	50245145	50255941	0.0208233760357297
LG_X	50266645	50274320	0.007157586440381973
LG_X	50282610	50290564	0.03565286303424337
LG_X	50292523	50299880	0.0504209522707201
LG_N	63248401	63253553	0.004044785545050449
LG_X	50300254	50318574	0.019817794166529002
LG_X	50319057	50329867	0.02646259959254759
LG_X	50331309	50335735	0.04842838358475679
LG_X	50340303	50348849	0.00822921789769408
LG_X	50352536	50353693	0.057395588305761365
LG_X	50363958	50371674	0.014062711878159634
LG_X	50403691	50406621	0.03847142532406831
LG_X	50414419	50420932	0.01631943893386399
LG_X	50443021	50444842	0.01882734383146959
LG_X	50450994	50456224	0.008226824416166251
LG_N	63275646	63281254	0.040203460100220655
LG_X	50463418	50472116	0.008259034054448515
LG_X	50525931	50533123	0.02575417559087853
LG_X	50534200	50545516	0.044930386227213716
LG_X	50550465	50558864	0.016421605975050654
LG_X	50578311	50589062	0.01389110360647557
LG_X	50596417	50601058	0.019091150001432747
LG_X	50608941	50616738	0.015737894492582952
LG_X	50647260	50648335	0.0019445814775271826
LG_X	50651977	50659255	0
LG_X	50659592	50660338	0.027640086143160426
LG_N	63289126	63296443	0.01201554042517192
LG_X	50667670	50676545	0.10403052294850666
LG_X	50677134	50684829	0.00498085948428756
LG_X	50689354	50697427	0.0764470947146719
LG_X	50697579	50706331	0.05528301770371716
LG_X	50728363	50745181	0.03064662656573465
LG_X	50752293	50757837	0
LG_X	50778787	50789496	0.06228703991837122
LG_X	50811295	50815052	0.06568293831083236
LG_X	50830007	50853809	0.034587545362570075
LG_X	50879838	50887516	0.013137666063328406
LG_N	63314967	63319166	0.07481847322641486
LG_X	50907813	50914289	0.027231270160220575
LG_X	50935342	50948705	0.02559031056415594
LG_X	50953926	50961375	0.05618652722637618
LG_X	50990076	51000769	0.025829113032233054
LG_X	51012044	51016628	0.009324199065722698
LG_X	51021021	51029380	0.05142536864474042
LG_X	51046710	51054340	0.011213568684032855
LG_X	51055833	51056760	0.03027680075972819
LG_X	51071798	51079463	0.0061007140304288185
LG_X	51085098	51085942	0.0641394796900987
LG_N	63325806	63336834	0.002289313853820456
LG_N	7707955	7715612	0.0010047729450087654
LG_X	51096733	51103565	0.004624300589103547
LG_X	51123939	51142267	0.0038003628312651056
LG_X	51189051	51197297	0.003046465104856041
LG_X	51210836	51220826	0.0023188439593067973
LG_X	51223551	51230263	0.0058285819400419195
LG_X	51238894	51246760	0.0061224829793706595
LG_X	51252947	51257687	0.028031478127310706
LG_X	51283678	51284983	0.030139164169137523
LG_X	51289086	51296823	0.01952135547723277
LG_X	51317621	51325214	0.02162399163292729
LG_N	63345273	63355625	0.03040821253417667
LG_X	51330303	51335882	0.05068433795147601
LG_X	51347841	51348503	0.009471390665186577
LG_X	51353008	51355380	0.030084068923943327
LG_X	51357685	51364546	0.04279712834680759
LG_X	51365680	51376681	0.04906712086561592
LG_X	51382614	51395015	0.008114529433973734
LG_X	51405426	51412048	0.04068140900530174
LG_X	51413343	51423944	0.0518205550560355
LG_X	51427996	51438212	0.04573873030428281
LG_X	51452323	51462665	0.008496116040469806
LG_N	63364720	63372152	0.0505158496254487
LG_X	51463688	51470368	0.05985453063281448
LG_X	51505789	51512847	0.05230368994247176
LG_X	51518928	51523531	0.036216274783593
LG_X	51532025	51552388	0.0034924393724632377
LG_X	51557921	51565592	0.008343020734056912
LG_X	51566046	51570567	0.003018112724794135
LG_X	51592289	51592796	0.07935426689862278
LG_X	51594168	51605821	0.017899470978316248
LG_X	51609118	51617194	0.006382489379977507
LG_X	51640309	51651481	0.009470282810853974
LG_N	63399344	63416932	0.017351025246620223
LG_X	51664658	51674923	0.037188540798830404
LG_X	51678528	51683411	0.009820616730208075
LG_X	51689190	51694375	0.04052974423304601
LG_X	51706064	51713636	0.056167143692600105
LG_X	51735799	51739875	0.04069379339304814
LG_X	51750082	51757880	0.016789389645602698
LG_X	51776462	51789097	0.07928695369764313
LG_X	51806973	51809251	0.002325585587865422
LG_X	51829704	51834177	0.006167329420049276
LG_X	51839213	51858984	0.007170399662540749
LG_N	63435048	63443188	0.007725314419203897
LG_X	51907500	51914854	0.00450621742445576
LG_X	51927715	51932259	0.03236832467783784
LG_X	51936383	51937143	0.06517720768015749
LG_X	51954040	51956774	0.007277705873133364
LG_X	51967776	51978011	0.011556920875865184
LG_X	52008332	52015957	0
LG_X	52048618	52051842	0.02392625184346596
LG_X	52070263	52070701	0.10143261575127484
LG_X	52071039	52071875	0.04451219348684091
LG_X	52083648	52098013	0.05642898047824508
LG_N	63451363	63461863	0.06938887769500032
LG_X	52108723	52115943	0.01686954899304466
LG_X	52118781	52128347	0.03353916751919371
LG_X	52128810	52138462	0.07753437164544771
LG_X	52160508	52175116	0.03200779555724772
LG_X	52186712	52187693	0.004315016398238081
LG_X	52196021	52206095	0.04055621377370799
LG_X	52244633	52256188	0.03665606445158337
LG_X	52290153	52298815	0.025886802753161242
LG_X	52305539	52311144	0.005773597789610613
LG_X	52315042	52323290	0.002350180590165926
LG_N	63476201	63494969	0.03557147632155137
LG_X	52346814	52358070	0.06660062833616116
LG_X	52364545	52371708	0.04461022257772671
LG_X	52393430	52400728	0.0040699704236580245
LG_X	52400937	52408597	0.05271752715566789
LG_X	52421066	52431703	0.04302570943175921
LG_X	52453363	52461296	0.07884759486610601
LG_X	52465470	52467279	0.08722331378718431
LG_X	52472063	52479731	0.0060362498871212745
LG_X	52481227	52488245	0.05330438347763249
LG_X	52490012	52496653	0.09550306390571131
LG_N	63507217	63511834	0.012831321933941056
LG_X	52497769	52500441	0.04504564437155894
LG_X	52504784	52509282	0.01053985723854728
LG_X	52513279	52523823	0.010989207590152865
LG_X	52540486	52544851	0.007063060672358311
LG_X	52548894	52557413	0.048815749026468146
LG_X	52600624	52620598	0.00882001701109431
LG_X	52633949	52641127	0.006054564394874725
LG_X	52668587	52680860	0.039150672624791286
LG_X	52709007	52716000	0.03747986736067441
LG_X	52718660	52722078	0.03396505381009328
LG_N	63517961	63519681	0.04793963828496559
LG_X	52729725	52735780	0.10819742720057374
LG_X	52735786	52753196	0.04106387010076124
LG_X	52764007	52772667	0.061752075058319686
LG_X	52796739	52805859	0.0712515832015219
LG_X	52823994	52838778	0.04418420927316207
LG_X	52842492	52849330	0.014844002288126568
LG_X	52857001	52868058	0.0023081395130311226
LG_X	52921649	52929342	0.011209935854186979
LG_X	52933578	52944291	0.011818870877253956
LG_X	52950132	52965957	0.028980581836409797
LG_N	63531683	63532071	0.020271504290939435
LG_X	52971669	52979604	0.06887272145635447
LG_X	52985322	52999867	0.03474046390260651
LG_X	53016811	53027843	0.004646799638228523
LG_X	53035739	53044584	0.021822276929435447
LG_X	53066149	53066794	0.054980479615076204
LG_X	53067155	53071053	0.013574421668885759
LG_X	53076963	53084664	0.009039310695530215
LG_X	53085492	53090646	0.009029517680954198
LG_X	53094133	53101631	0.031161041751869106
LG_X	53111985	53117075	0.0015360995184850702
LG_N	63567336	63576409	0.06246741422856059
LG_N	7715864	7722569	0.0404138163712346
LG_X	53126571	53131532	0.06873958568848956
LG_X	53144195	53150697	0.02602005994335805
LG_X	53171277	53176071	0.055295762016469914
LG_X	53197898	53208442	0.03298877309175645
LG_X	53212839	53222814	0.03183781149304311
LG_X	53229519	53235646	0.050660165907500734
LG_X	53246657	53254208	0.024393193635598494
LG_X	53263072	53277459	0.0050738668019203875
LG_X	53296760	53307589	0.022784764508319233
LG_X	53313436	53313864	0.05101095564014452
LG_N	63577964	63585690	0.0029556736315286187
LG_X	53318543	53330538	0.022726825869396595
LG_X	53340119	53352712	0.13396079567887012
LG_X	53397439	53404759	0.014764997875836306
LG_X	53413275	53423941	0.05848434777274374
LG_X	53439913	53455218	0.03564600219786511
LG_X	53503120	53509183	0.021029415048294878
LG_X	53519247	53526490	0.05631921980866007
LG_X	53526541	53533566	0.09141254531807654
LG_X	53540859	53550508	0.04065911609468902
LG_X	53584323	53596926	0.005005359670558556
LG_N	63600773	63607820	0.026913964127435894
LG_X	53609119	53628332	0.04884703668708964
LG_X	53663693	53670345	0.04686203197438832
LG_X	53674610	53681409	0.06539114052126554
LG_X	53694543	53699333	0.004587188138020635
LG_X	53716875	53727039	0.05431772225286401
LG_X	53733512	53739107	0
LG_X	53746953	53764762	0.0585472172766595
LG_X	53768748	53770814	0.0022111693204903116
LG_X	53805374	53822675	0.036895661191938024
LG_X	53836615	53844860	0.014102529196975985
LG_N	63612039	63619639	0
LG_X	53847817	53855458	0.04667748094739329
LG_X	53875561	53886111	0.044515105821886336
LG_X	53899149	53909937	0.005917228823501398
LG_X	53935800	53945138	0.043146406083354405
LG_X	53950195	53955300	0.05178468905210305
LG_X	53958448	53969462	0.002336452849696185
LG_X	53981720	53993698	0.03084242165092606
LG_X	53993943	53998797	0.029854687800314826
LG_X	54002745	54003410	0.08042800550649194
LG_X	54006883	54007711	0.06322086553783234
LG_N	63636121	63636961	0.035121359302334794
LG_X	54009636	54020657	0.00471560908843013
LG_X	54022239	54031472	0.05980322871137876
LG_X	54041605	54042124	0.004065063041625088
LG_X	54057685	54062875	0.02456505243376658
LG_X	54075044	54081692	0.01354131753615619
LG_X	54092211	54099985	0.03465876031803066
LG_X	54126161	54133559	0.017657003317594715
LG_X	54143365	54153007	0.050947270138404444
LG_X	54156841	54164424	0.004415948073013103
LG_X	54180943	54191171	0.05779880738623935
LG_N	63637977	63638649	0.04206709998828268
LG_X	54193556	54198340	0.07484956666365543
LG_X	54215502	54220973	0.05147352919040627
LG_X	54222186	54223527	0.05691540782224973
LG_X	54225715	54230978	0.06645274012844209
LG_X	54236123	54247163	0.006964675685032015
LG_X	54259150	54269853	0.014964661236963767
LG_X	54282035	54287741	0.07181934408458873
LG_X	54297573	54297965	0.056693901546800735
LG_X	54307916	54308362	0.025696568966889117
LG_X	54319805	54327439	0.019111267173929553
LG_N	63667353	63667813	0.010025336497563452
LG_X	54336544	54347248	0.041367211595437874
LG_X	54369978	54379861	0.019319049427816176
LG_X	54383715	54394227	0.0045334558718197115
LG_X	54405473	54416549	0.0045545281802816225
LG_X	54420255	54430210	0.07488126843254277
LG_X	54435569	54442120	0.028962315465656127
LG_X	54447350	54454681	0.004004772908776998
LG_X	54455805	54456725	0.018666083949385445
LG_X	54475128	54476651	0.05006919167227089
LG_X	54501873	54519898	0.006329495599757916
LG_N	63700240	63705324	0.04902183854838693
LG_X	54524689	54545999	0.04270279142901844
LG_X	54548839	54556276	0.004055439731313171
LG_X	54604706	54612435	0.03313260741602575
LG_X	54621560	54627401	0.03561924315422319
LG_X	54631802	54639534	0.01384721921082012
LG_X	54639950	54652572	0.0795576877835798
LG_X	54671514	54672207	0.08263059712132112
LG_X	54681413	54688998	0
LG_X	54735997	54746544	0.047504469782698316
LG_X	54778224	54792940	0.06618020076932804
LG_N	63736830	63751396	0.03247597784908965
LG_X	54799357	54810221	0.046141217800025
LG_X	54848000	54853508	0.08164750158049608
LG_X	54872355	54881503	0.08379702283317428
LG_X	54884170	54891972	0.02609193374292494
LG_X	54910584	54918269	0.009103313227892675
LG_X	54941659	54950466	0.007010430818734986
LG_X	54993704	55009349	0.042620843836073584
LG_X	55016252	55023729	0.0045771120632355465
LG_X	55038871	55048006	0.010698234604401037
LG_X	55054232	55065151	0.03406261462168644
LG_N	63759767	63769850	0.0002066115731879129
LG_X	55065384	55077279	0.038043654200378925
LG_X	55086018	55104067	0.011691700894120362
LG_X	55127098	55138943	0.012251332961618767
LG_X	55151005	55161985	0.04588791029813843
LG_X	55167953	55172430	0.012429983838899854
LG_X	55196853	55207161	0.08170049331774826
LG_X	55207848	55215292	0.06597442387223813
LG_X	55235649	55243059	0.014520977995433872
LG_X	55264425	55266936	0.028899352685089343
LG_X	55287724	55295424	0.024258542994955182
LG_N	63773860	63781327	0.030855752830050848
LG_N	7735106	7743470	0.005421984398277629
LG_X	55304558	55324190	0.038081742400666065
LG_X	55327541	55334533	0.029355758211709933
LG_X	55334993	55336996	0.03815710946279058
LG_X	55340078	55351109	0.012886374155477446
LG_X	55361410	55368831	0.012198473246794668
LG_X	55374751	55385796	0
LG_X	55386148	55393786	0.009231031419867721
LG_X	55396048	55400516	0.0030872206714084144
LG_X	55400709	55405257	0.040236785722245615
LG_X	55409025	55419847	0.018929427583615276
LG_N	63797840	63804815	0.06844794479394924
LG_X	55424215	55425176	0.057991994205510586
LG_X	55426232	55426882	0.023568765864390908
LG_X	55428095	55432404	0.06380870649933991
LG_X	55442983	55457287	0.0057843991704720245
LG_X	55467101	55474748	0.005043399569706825
LG_X	55486175	55488924	0.051934175271676895
LG_X	55501162	55517276	0.05365106782187988
LG_X	55519635	55524109	0.017656434663650803
LG_X	55545850	55553668	0.024561031287665375
LG_X	55565937	55572375	0.09150980635071974
LG_N	63838008	63843857	0.09712928204701889
LG_X	55581283	55587933	0.028670585645161117
LG_X	55593897	55602154	0.0037541917874472502
LG_X	55612309	55620630	0.01686484660452361
LG_X	55642217	55648653	0.02794867011066552
LG_X	55656762	55661800	0.02381643614041533
LG_X	55675036	55687828	0.0037816772542029866
LG_X	55695669	55700803	0.037045013114066334
LG_X	55700974	55708133	0.008139297410586145
LG_X	55722723	55730380	0.004995789587099091
LG_X	55744939	55755511	0.07212431976415998
LG_N	63850890	63861973	0.06064483825915216
LG_X	55766497	55769609	0.0010080648575922742
LG_X	55807752	55816503	0.11240063222774989
LG_X	55833426	55842252	0.12280129722808682
LG_X	55873026	55881555	0.04547707355539063
LG_X	55896244	55902468	0.05463585443605489
LG_X	55904098	55915087	0.004720824785695402
LG_X	55916115	55926838	0.033751551305353004
LG_X	55933720	55943580	0.07211183478799883
LG_X	55961703	55964052	0.018743152136886317
LG_X	55993037	56000627	0.09177261138112705
LG_N	63886839	63897892	0.004585527627548175
LG_X	56005705	56013707	0.043893995811110156
LG_X	56018962	56030539	0.0425079885563977
LG_X	56033739	56044762	0.0058384344855716905
LG_X	56053401	56055071	0.09708886056829127
LG_X	56055629	56063403	0.040076522991067
LG_X	56074574	56075546	0.05872761903560407
LG_X	56076500	56077743	0.03764624107440538
LG_X	56080877	56091894	0.002326598080753082
LG_X	56097481	56114978	0.07559586683839382
LG_X	56117901	56128992	0.014835464049328199
LG_N	63906556	63917655	0.024100888918917
LG_X	56136200	56145033	0.05713235577211984
LG_X	56203602	56220325	0.003987999497766837
LG_X	56220898	56232430	0.04914497621853347
LG_X	56245657	56256655	0.010652132888982192
LG_X	56256995	56263170	0.03696402083051713
LG_X	56290178	56297160	0.06993349349777926
LG_X	56320540	56330910	0.02749509251546948
LG_X	56352939	56359221	0.050492360465254425
LG_X	56364009	56373276	0.020235355090322413
LG_X	56394750	56405755	0.0035294182780595353
LG_N	63933684	63939342	0.032517345924604875
LG_X	56447002	56457895	0.0011611034720160447
LG_X	56472553	56476351	0.045497642869484586
LG_X	56485122	56496266	0.06634989359134615
LG_X	56512683	56521280	0.01655175234630412
LG_X	56557369	56560126	0.10616363469348276
LG_X	56572552	56579631	0.09506515007985794
LG_X	56593249	56600973	0.023018055241737275
LG_X	56620291	56623211	0.010469393135177906
LG_X	56658447	56666944	0.016250051118500006
LG_X	56675281	56683529	0.10612323185235001
LG_N	63950716	63956945	0.030946728883769092
LG_X	56706953	56712948	0.09584339438029925
LG_X	56752533	56772823	0.0674417702916347
LG_X	56779620	56786815	0.10982014674080026
LG_X	56792540	56797201	0.06076672358571156
LG_X	56802548	56811941	0.04542183180825634
LG_X	56811965	56823592	0.010463754078142219
LG_X	56835554	56844030	0.0709309688729647
LG_X	56850517	56857308	0.1038030439582108
LG_X	56864448	56876459	0.01325325408905811
LG_X	56877481	56885227	0.043904230312845474
LG_N	64000709	64005921	0.02784286652570765
LG_X	56889388	56900589	0.016400948169425247
LG_X	56920877	56923556	0.00909797762360827
LG_X	56934474	56946393	0.047452938450029895
LG_X	56954383	56961144	0.01658471703724037
LG_X	56964092	56971290	0.06604854333885198
LG_X	56974315	56980474	0.06621170756076805
LG_X	57005453	57016561	0.029629654943156853
LG_X	57072038	57079754	0.052677766143239935
LG_X	57085557	57102341	0.03315626088046521
LG_X	57102363	57107594	0.07336108231833398
LG_N	64016703	64024423	0.02690387174042842
LG_X	57129269	57131063	0.11233495024494462
LG_X	57143243	57148762	0.06972402557152789
LG_X	57153882	57163975	0.0082225948787235
LG_X	57180755	57190636	0.018893659783427306
LG_X	57199994	57211040	0.005756421449503251
LG_X	57236348	57241009	0.0395868561438139
LG_X	57262341	57264807	0.009028069505464302
LG_X	57280029	57290564	0.051620604981497654
LG_X	57296676	57307708	0.04984611408725346
LG_X	57308010	57310232	0.07262587251910003
LG_N	64068307	64078576	0.041851623380709656
LG_N	7824391	7830883	0.057072554826442363
LG_X	57345453	57353188	0.00372245413830228
LG_X	57373462	57380825	0.018294983811557523
LG_X	57389318	57398770	0.03692449252263516
LG_X	57402968	57404090	0.10992681773641012
LG_X	57409348	57417019	0.012149133907976662
LG_X	57432959	57446566	0.004047313153151033
LG_X	57503343	57510358	0.01577368427617337
LG_X	57519616	57520563	0.12150863194200963
LG_X	57528427	57540110	0.031239293720696
LG_X	57549341	57565453	0.004671207720986829
LG_N	64108440	64118419	0.038887807142930664
LG_X	57581321	57586428	0.0007439093545978516
LG_X	57590334	57598083	0.030808070684775833
LG_X	57626157	57637670	0.05004856976900586
LG_X	57676286	57683975	0.0019947651199430498
LG_X	57699451	57709717	0.011982471718576092
LG_X	57725384	57733060	0.052520043780039855
LG_X	57741792	57748821	0.013947123379784546
LG_X	57773015	57780576	0.010575968430454472
LG_X	57824183	57835188	0.0035971378170135426
LG_X	57849918	57855549	0.001961506762583948
LG_N	64137625	64143833	0.014760624025398655
LG_X	57856148	57865052	0.010939230797400702
LG_X	57880381	57890997	0.0034682142728354533
LG_X	57914624	57924018	0.03384581126213643
LG_X	57963090	57964693	0.060300234480075446
LG_X	57997693	58006488	0.045227426739767485
LG_X	58029429	58037027	0
LG_X	58055494	58065445	0.03970919534319816
LG_X	58072053	58086500	0.0324219393197701
LG_X	58095000	58099899	0.04225320575353057
LG_X	58114099	58125513	0.005055315245159016
LG_N	64145624	64146412	0.07310427706670432
LG_X	58153890	58164923	0.002325585587865422
LG_X	58194367	58201672	0.0745746742376231
LG_X	58231738	58238844	0.009156544877860273
LG_X	58253348	58255275	0.09090660273983728
LG_X	58267312	58283481	0.02016763151859485
LG_X	58294257	58295259	0.06277407248257745
LG_X	58310492	58318289	0.027611386684512355
LG_X	58355895	58366906	0.010563554911304193
LG_X	58403567	58405137	0.09063035451127749
LG_X	58411809	58420496	0.024766412335765747
LG_N	64155157	64155753	0.01480167228813521
LG_X	58444167	58453973	0.10792236094690687
LG_X	58458941	58470154	0.06860768062687651
LG_X	58471241	58476034	0.003311270380246691
LG_X	58479421	58486378	0.03431517654961126
LG_X	58493169	58511917	0.01896301015167531
LG_X	58544681	58560183	0.00920082503136134
LG_X	58574752	58582475	0.02598126936214024
LG_X	58590751	58597566	0.03819468313050838
LG_X	58602465	58609507	0.04929902749668408
LG_X	58622639	58633559	0.023659687359929
LG_N	64159071	64166421	0.007931724194187653
LG_X	58640721	58660581	0.04597145391182456
LG_X	58661308	58668011	0.08084753577045033
LG_X	58691539	58699316	0.02583453281870556
LG_X	58700112	58705871	0.035144730962439794
LG_X	58715388	58726470	0.031140513536121447
LG_X	58746681	58761732	0.015706993636566226
LG_X	58777165	58782387	0.020068783851713116
LG_X	58787119	58793094	0.03572277780105253
LG_X	58826009	58836814	0.05119548143087548
LG_X	58854628	58869608	0.05281635672573373
LG_N	64173396	64184912	0.0022292427914021975
LG_X	58886610	58893927	0.043817890352038646
LG_X	58894952	58901985	0
LG_X	58933228	58944262	0.011733204146591075
LG_X	58966376	58981596	0.0461928035459956
LG_X	59000583	59007787	0.01321103233043446
LG_X	59016184	59020456	0.07224545392850742
LG_X	59028207	59038562	0.012425908539774013
LG_X	59041056	59051354	0.049071157856793
LG_X	59056495	59059528	0.06816174521606728
LG_X	59096344	59115026	0.009261311920920437
LG_N	64185282	64189846	0.05577160979270255
LG_X	59126535	59138207	0.021940318415531925
LG_X	59139150	59153706	0.015457553616723194
LG_X	59200895	59209473	0.012012312450719079
LG_X	59222722	59233751	0.005802849958864491
LG_X	59237913	59250037	0.03319836283383472
LG_X	59254634	59255022	0.045018669428540686
LG_X	59256404	59267437	0.004701416308071303
LG_X	59289524	59298184	0.02018746292352958
LG_X	59298425	59303675	0.007649421866474188
LG_X	59310826	59315577	0.07582102133390207
LG_N	64214819	64225406	0.049833815122358474
LG_X	59326752	59328363	0.08543546638537011
LG_X	59350792	59355542	0.06210218909016263
LG_X	59369117	59379467	0
LG_X	59379475	59383931	0.019157797780100735
LG_X	59385718	59389908	0.006078354382458078
LG_X	59391728	59400774	0.02297451159547317
LG_X	59407154	59418111	0.008194066189174353
LG_X	59431190	59439897	0.04990331593131275
LG_X	59468588	59469753	0.013249859947631601
LG_X	59486959	59502244	0.029964646699304712
LG_N	64232959	64238492	0.02054545182802537
LG_X	59508432	59520426	0.035954540687184545
LG_X	59529391	59530681	0.047917657043190905
LG_X	59534692	59535098	0.022225218229809714
LG_X	59553006	59573054	0.0061326578222516874
LG_X	59607072	59611498	0.007238690307053506
LG_X	59617426	59618657	0.037189410566509463
LG_X	59619660	59620425	0.055149599427447286
